invoice_id,customer_id,product,quantity,price,total_revenue,country,invoice_date
22795,1454.0,Headphones,1,508.24,508.24,CO,2023-04-21
24588,1272.0,Printer,-2,982.44,-1964.88,Ecuador,2023-01-22
27297,1381.0,Keyboard,5,44.81,224.05,Chile,2023-03-06
23084,1235.0,Tablet,1,730.58,730.58,ecuador,2023-05-11
20731,1339.0,Tablet,4,74.62,298.48,Peru,2023-07-30
21129,1227.0,Keyboard,8,852.11,6816.88,Colombia,2023-09-08
21605,1008.0,Tablet,6,361.98,-2171.88,colombia,2023-09-28
22933,1165.0,Monitor,9,126.97,1142.73,Ecuador,2023-07-13
29407,,Phone,3,909.61,2728.83,CO,2023-06-29
28516,1443.0,Tablet,6,84.19,505.14,colombia,2023-12-13
25074,1318.0,Tablet,1,389.67,389.67,Peru,2023-04-09
27099,1213.0,Headphones,3,695.98,2087.94,Peru,2023-02-03
21490,1116.0,Tablet,4,372.79,1491.16,ecuador,2023-09-17
20893,1385.0,Printer,7,619.75,4338.25,Peru,2023-05-17
21390,1343.0,Mouse,4,813.87,3255.48,colombia,2023-03-08
23389,1071.0,Mouse,6,980.73,5884.38,ecuador,2023-09-07
24239,1394.0,Printer,9,169.33,1523.97,ecuador,2023-11-27
24479,1063.0,Keyboard,5,848.18,4240.9,Chile,2023-05-23
22263,1204.0,Monitor,5,328.21,1641.05,CO,2023-10-13
23432,1208.0,Mouse,7,544.67,3812.69,Ecuador,2023-10-02
22371,1071.0,Mouse,4,977.41,3909.64,Colombia,2023-03-04
24312,1276.0,Laptop,2,953.76,1907.52,ecuador,2023-01-31
21515,,Phone,4,553.45,2213.8,ecuador,20-04-2023
26326,1477.0,Monitor,2,208.84,417.68,Colombia,2023-03-27
27088,1319.0,Printer,1,682.94,682.94,Chile,2023-12-09
25586,1337.0,Headphones,6,306.42,1838.52,Ecuador,2023-05-09
22917,1365.0,Keyboard,7,677.21,4740.47,CO,2023-05-17
25731,1494.0,Phone,5,449.7,2248.5,colombia,22-04-2023
27686,1094.0,Printer,4,433.42,1733.68,colombia,2023-02-02
21167,1165.0,Headphones,8,215.61,1724.88,Chile,2023-09-22
28302,1031.0,Mouse,-1,185.3,-185.3,Peru,2023-03-17
25109,,Tablet,5,928.36,4641.8,Chile,2023-06-19
24327,1300.0,Laptop,6,148.92,893.52,Ecuador,2023-03-08
25810,1216.0,Monitor,7,253.63,1775.41,ecuador,2023-03-24
23655,1288.0,Keyboard,9,423.64,3812.76,ecuador,2023-10-04
23793,1101.0,Keyboard,4,710.39,2841.56,Peru,2023-10-09
29947,1424.0,Keyboard,5,605.36,3026.8,colombia,2023-08-21
26738,1391.0,Keyboard,6,564.87,3389.22,Ecuador,2023-12-01
21577,1266.0,Headphones,8,677.7,5421.6,CO,2023-01-28
29488,1213.0,Laptop,8,944.99,7559.92,colombia,2023-08-29
22220,1178.0,Headphones,2,277.71,555.42,colombia,2023-08-16
29164,1087.0,Mouse,8,945.04,7560.32,CO,2023-07-14
21030,1040.0,Tablet,3,857.74,2573.22,colombia,2023-07-23
26691,1400.0,Laptop,3,108.03,324.09,Ecuador,2023-09-11
23992,1075.0,Monitor,6,407.31,2443.86,Chile,2023-11-06
20913,1376.0,Tablet,4,178.14,712.56,Peru,2023-08-08
26358,1045.0,Headphones,8,757.64,6061.12,Peru,2023-12-21
22181,1159.0,Laptop,8,-24.881089385830272,-199.05,Colombia,2023-06-17
23197,1462.0,Tablet,4,434.36,1737.44,Colombia,2023-12-31
26040,1079.0,Printer,6,768.56,4611.36,ecuador,2023-03-25
21462,1309.0,Printer,1,393.35,393.35,Chile,2023-02-18
27037,1085.0,Keyboard,3,969.84,2909.52,Peru,04-02-2023
29499,1091.0,Phone,1,230.78,230.78,CO,2023-03-18
24994,1147.0,Mouse,3,96.89,290.67,Chile,2023-12-15
29381,1160.0,Printer,4,337.6,1350.4,Peru,2023-03-06
25308,1201.0,Monitor,8,688.01,5504.08,Chile,2023-04-10
26221,1423.0,Phone,7,52.96,370.72,CO,2023-11-07
27090,1415.0,Tablet,9,506.55,4558.95,Peru,2023-03-07
27769,1241.0,Headphones,4,179.8,719.2,Chile,2023-08-19
20687,1352.0,Laptop,8,706.31,5650.48,Chile,2023-05-26
24661,1001.0,Keyboard,5,671.58,3357.9,Peru,2023-05-31
29399,1224.0,Keyboard,8,617.32,4938.56,colombia,2023-08-06
21894,1288.0,Mouse,5,657.26,3286.3,Chile,10-05-2023
27389,1232.0,Printer,4,938.44,3753.76,colombia,2023-09-03
24922,1460.0,Keyboard,8,953.52,7628.16,colombia,2023-04-17
26322,1413.0,Keyboard,6,388.21,2329.26,CO,2023-03-06
23183,1416.0,Mouse,4,729.47,2917.88,Ecuador,2023-06-04
23797,1076.0,Monitor,9,378.47,3406.23,Peru,2023-09-07
25178,1115.0,Tablet,1,925.32,925.32,Ecuador,2023-10-31
29836,1153.0,Mouse,5,439.62,2198.1,Peru,2023-11-20
23968,1405.0,Headphones,6,71.69,430.14,Peru,2023-10-21
22716,1102.0,Monitor,6,133.25,799.5,Chile,2023-08-22
20190,1193.0,Keyboard,4,706.35,2825.4,Ecuador,2023-02-21
21335,1165.0,Phone,8,548.05,4384.4,Colombia,2023-07-03
28181,1358.0,Monitor,1,325.61,325.61,Colombia,2023-11-10
20378,,Keyboard,2,566.02,1132.04,Chile,2023/05/15
23829,1173.0,Keyboard,2,536.8,1073.6,colombia,2023-01-13
26380,1121.0,Laptop,3,728.59,2185.77,Chile,2023-07-22
20615,1497.0,Keyboard,8,393.62,3148.96,Colombia,2023-02-26
22330,1142.0,Keyboard,3,557.93,1673.79,CO,2023-06-12
21754,1481.0,Keyboard,6,357.77,2146.62,Chile,2023-11-21
20463,1105.0,Phone,1,869.28,869.28,Chile,2023-03-14
29158,1374.0,Laptop,5,850.65,4253.25,Ecuador,2023-08-25
24267,1427.0,Printer,1,935.81,935.81,Colombia,2023-03-27
23158,1304.0,Monitor,9,371.72,3345.48,Peru,2023-02-07
23624,1359.0,Headphones,6,90.2,541.2,ecuador,2023-06-21
24938,1458.0,Headphones,4,966.66,3866.64,colombia,2023-09-29
25417,1316.0,Monitor,3,-77.530157971866,-232.59,ecuador,2023-05-11
26004,1450.0,Phone,4,559.96,2239.84,Chile,2023-04-23
28881,1122.0,Keyboard,7,509.53,3566.71,ecuador,2023-09-14
25603,1389.0,Keyboard,3,631.8,1895.4,Chile,2023-12-25
22212,1008.0,Printer,7,905.31,6337.17,colombia,2023-06-07
26120,,Tablet,9,845.98,7613.82,Peru,2023-12-06
25818,1072.0,Mouse,6,491.49,2948.94,colombia,2023-10-31
20382,1358.0,Phone,9,668.43,6015.87,Peru,2023-06-29
22256,1222.0,Keyboard,1,699.27,699.27,Colombia,28-09-2023
21412,1415.0,Laptop,8,127.39,1019.12,colombia,2027-01-01
29775,1040.0,Phone,9,444.37,3999.33,ecuador,2027-01-01
26146,1369.0,Keyboard,1,417.74,417.74,Chile,2023-10-02
20371,1203.0,Mouse,2,277.76,555.52,colombia,2023-07-14
25806,1263.0,Headphones,5,438.02,2190.1,Chile,2023-05-14
25565,1327.0,Laptop,-4,215.38,-861.52,ecuador,2023-01-30
28802,1177.0,Mouse,8,650.14,5201.12,Colombia,2023-10-17
28307,1347.0,Headphones,4,975.35,3901.4,Ecuador,2023-05-25
27437,1317.0,Keyboard,1,242.58,242.58,Chile,2023-08-11
20446,1083.0,Laptop,1,404.65,404.65,ecuador,2023-10-29
21391,1317.0,Phone,7,342.72,2399.04,Chile,2023-09-18
21340,1110.0,Phone,1,279.9,279.9,CO,2023-04-22
22939,1250.0,Laptop,7,345.25,2416.75,Ecuador,2023-11-24
25969,1382.0,Phone,6,897.54,5385.24,colombia,2023-03-23
29265,1006.0,Headphones,7,353.39,2473.73,ecuador,2023-01-15
24813,1458.0,Phone,8,420.23,3361.84,CO,2023-09-22
23569,1083.0,Mouse,8,192.35,1538.8,Peru,2023-11-03
25454,,Keyboard,6,959.11,5754.66,CO,2023-01-31
23150,1387.0,Headphones,2,333.55,667.1,ecuador,2023-12-05
29797,,Monitor,8,424.42,3395.36,ecuador,2023-10-30
26414,1313.0,Mouse,2,694.01,1388.02,CO,2023-10-06
24657,1021.0,Phone,6,773.83,4642.98,CO,2023-09-26
26947,1409.0,Monitor,4,242.97,971.88,Colombia,2023-05-01
27943,1382.0,Laptop,8,880.27,7042.16,Chile,2023-03-19
23662,1002.0,Mouse,3,750.02,2250.06,Chile,2023-10-07
24482,1126.0,Laptop,3,123.11,369.33,Peru,2023-08-30
24797,1296.0,Monitor,9,227.73,2049.57,Ecuador,2023-08-06
25068,1187.0,Tablet,7,839.75,5878.25,Peru,2023-11-07
25480,1361.0,Tablet,5,574.4,2872.0,Colombia,2023-02-11
28033,1013.0,Keyboard,8,681.22,5449.76,Peru,2023/05/15
20983,1458.0,Printer,6,637.45,3824.7,CO,2023-04-23
25607,1465.0,Phone,2,469.63,939.26,Chile,2023-01-04
28543,1011.0,Tablet,4,149.57,598.28,Chile,2023-11-14
29916,1086.0,Printer,5,194.69,973.45,Ecuador,2023-05-04
29471,1011.0,Phone,1,505.09,505.09,ecuador,2023-01-04
21907,1396.0,Monitor,3,205.67,617.01,Peru,30-04-2023
26924,1024.0,Headphones,9,888.71,7998.39,colombia,2023-09-04
29216,1300.0,Tablet,9,287.66,2588.94,Chile,25-06-2023
28737,1242.0,Headphones,4,335.83,1343.32,CO,2023-03-30
24174,1121.0,Printer,9,655.06,5895.54,Chile,2023-03-08
29080,1146.0,Tablet,6,464.73,2788.38,ecuador,2023-12-26
27265,1054.0,Phone,7,655.37,4587.59,Ecuador,2023-10-28
29297,1237.0,Keyboard,1,191.58,191.58,ecuador,2023-04-16
21990,1355.0,Mouse,8,782.64,6211.12,Ecuador,2023-05-02
25596,1172.0,Monitor,6,362.99,2177.94,Peru,2023-10-24
23998,1391.0,Keyboard,6,64.79,388.74,Colombia,2023-11-25
23775,1220.0,Monitor,8,984.33,7874.64,Chile,2023-09-22
29112,,Phone,3,559.43,1678.29,ecuador,2023-12-26
24645,1308.0,Tablet,1,-5.934840537330977,-5.93,ecuador,2023-12-20
22061,1182.0,Laptop,2,268.23,536.46,colombia,2025-06-01
24487,1287.0,Phone,5,647.8,-3239.0,Ecuador,2023-02-28
24435,1306.0,Laptop,-3,679.48,-2038.44,ecuador,2023-06-08
22644,1299.0,Mouse,7,793.12,5551.84,ecuador,2023-09-18
21045,,Keyboard,2,264.84,529.68,Peru,2023-11-27
27951,1453.0,Phone,2,378.61,757.22,Colombia,2023-12-23
26449,1401.0,Mouse,8,172.62,1380.96,CO,2023-03-09
22681,1210.0,Monitor,8,631.96,5055.68,CO,2023-08-18
23199,1149.0,Mouse,4,788.01,3152.04,Chile,2023-08-09
26768,1036.0,Laptop,2,858.53,1717.06,Ecuador,2023-12-27
29130,1351.0,Phone,9,900.35,8103.15,Peru,2023-07-05
27440,1311.0,Printer,6,-57.674849565932185,-346.05,Ecuador,2023-07-13
28633,1360.0,Laptop,2,169.11,338.22,ecuador,2023-11-01
22550,1058.0,Keyboard,6,499.14,2994.84,Ecuador,2027-01-01
24225,1130.0,Headphones,4,877.91,3511.64,Peru,2023-01-17
20596,1411.0,Laptop,5,736.35,3681.75,colombia,2023-11-16
26054,1201.0,Printer,7,410.47,2873.29,colombia,2023-12-17
21505,1242.0,Laptop,3,555.48,1666.44,ecuador,2023-06-10
29053,1034.0,Monitor,8,55.39,443.12,Chile,2023-02-19
26468,1444.0,Keyboard,4,690.01,2760.04,Ecuador,2023-01-12
27236,1092.0,Laptop,9,697.13,6274.17,CO,2023-11-17
21551,1437.0,Monitor,7,896.62,6276.34,Ecuador,2023-12-03
29928,1446.0,Laptop,1,951.96,951.96,colombia,2023-06-28
26852,1206.0,Mouse,4,46.8,187.2,CO,2023-10-09
21449,1352.0,Phone,5,918.13,4590.65,CO,2023-09-14
25953,1390.0,Phone,9,86.89,782.01,Peru,2023-09-15
28456,1331.0,Monitor,5,880.2,4401.0,Chile,2023-05-03
28042,1304.0,Laptop,5,838.01,4190.05,Ecuador,2023-06-24
22659,1349.0,Mouse,2,798.94,1597.88,Colombia,2023-11-20
27509,1212.0,Printer,2,212.93,425.86,Ecuador,2023-05-21
27893,1158.0,Tablet,9,564.63,5081.67,CO,2023-10-29
27445,1441.0,Printer,9,903.8,8134.2,colombia,2023-08-20
22721,1444.0,Monitor,5,426.86,2134.3,Peru,2023-05-16
29654,1023.0,Phone,1,394.15,394.15,Chile,2023-04-20
29637,1403.0,Laptop,9,399.99,3599.91,CO,2023/05/15
22925,1292.0,Keyboard,5,-46.382969347427576,-231.91,Peru,2023-07-29
29824,1003.0,Mouse,8,889.42,7115.36,Chile,2023-07-17
27104,1219.0,Mouse,2,580.47,1160.94,Chile,2023-12-07
26240,1363.0,Printer,5,651.11,3255.55,CO,2023-08-22
20512,1381.0,Mouse,7,498.95,3492.65,ecuador,2023-08-19
20215,1019.0,Printer,2,834.51,1669.02,Chile,2027-01-01
27299,1443.0,Printer,8,990.66,7925.28,Ecuador,2023-04-29
23153,1151.0,Headphones,3,190.71,572.13,Peru,2023-08-31
27450,1049.0,Headphones,5,661.2,3306.0,ecuador,2023-12-21
21706,1176.0,Monitor,2,534.6,1069.2,ecuador,2023-01-17
21567,1434.0,Tablet,4,242.6,970.4,ecuador,2023-05-24
21128,1095.0,Headphones,9,340.5,3064.5,Ecuador,2023-04-02
23510,1104.0,Headphones,1,36.5,36.5,Chile,2023-10-07
27867,1419.0,Laptop,4,576.55,2306.2,Peru,2027-01-01
22365,1249.0,Mouse,3,795.51,2386.53,CO,2023-11-18
25583,1116.0,Mouse,3,620.55,1861.65,Peru,2027-01-01
24897,1353.0,Monitor,3,783.12,2349.36,Ecuador,2023-03-19
25718,1227.0,Monitor,3,244.94,734.82,ecuador,2023-06-21
26001,1065.0,Tablet,7,449.73,3148.11,Peru,2023-11-25
24567,1334.0,Tablet,9,450.98,4058.82,Chile,2023-03-04
29271,1417.0,Laptop,9,410.29,3692.61,Ecuador,2023-09-17
22741,1419.0,Printer,2,816.72,1633.44,colombia,2023-05-14
23020,1261.0,Printer,3,-88.51526245716846,-265.55,Colombia,2023-05-08
26256,1294.0,Phone,9,172.57,1553.13,Ecuador,2023-09-04
20228,1425.0,Tablet,2,558.75,1117.5,Colombia,2023-11-20
28362,1242.0,Keyboard,2,930.84,1861.68,Peru,2023-03-07
20294,1370.0,Tablet,6,327.25,1963.5,CO,2023-03-01
24284,1185.0,Monitor,4,946.28,3785.12,Chile,2023-07-29
28617,1245.0,Printer,4,733.24,2932.96,colombia,2023-10-28
26801,1124.0,Monitor,9,554.17,4987.53,Peru,2023-08-10
20918,1267.0,Monitor,8,928.56,7428.48,colombia,2023-04-08
20498,1130.0,Monitor,4,417.23,1668.92,ecuador,2023-01-26
22809,1236.0,Printer,6,943.0,5658.0,colombia,2023-02-20
24961,1017.0,Monitor,9,704.22,6337.98,colombia,2023-08-25
29017,1039.0,Monitor,3,69.04,207.12,ecuador,2023-08-16
23779,1020.0,Tablet,9,410.22,3691.98,colombia,2023-01-19
22118,1398.0,Mouse,5,466.06,2330.3,Colombia,2023-04-02
26391,1224.0,Mouse,2,396.52,793.04,Ecuador,2023-03-22
20145,1354.0,Headphones,6,270.07,2603.6,Chile,2023-10-04
27942,1281.0,Laptop,6,875.08,5250.48,ecuador,2023-05-01
24565,1007.0,Laptop,9,226.99,2042.91,ecuador,2023-09-14
20192,1099.0,Headphones,4,586.73,2346.92,CO,2023-12-29
25187,1239.0,Tablet,1,860.77,860.77,Peru,2023-03-28
26637,1477.0,Printer,5,542.87,2714.35,Peru,2023-02-25
28243,1086.0,Keyboard,1,224.28,224.28,ecuador,2023-03-23
22410,1297.0,Printer,7,150.29,1052.03,Peru,2023-12-27
21820,1427.0,Monitor,3,99.99,299.97,ecuador,2023-11-12
22964,1013.0,Keyboard,4,588.32,2353.28,Colombia,2023-07-21
22521,1333.0,Phone,5,560.55,2802.75,Peru,2023-12-08
22568,1001.0,Laptop,7,434.76,3043.32,Chile,2023-11-27
25882,1374.0,Tablet,8,260.51,2084.08,Peru,2023-09-20
21867,1292.0,Keyboard,3,616.14,1848.42,Peru,2023-06-15
27465,1324.0,Mouse,7,659.01,4613.07,Ecuador,2023-02-20
27602,1421.0,Headphones,8,487.09,3896.72,CO,2023-11-28
23199,1492.0,Laptop,6,675.43,4052.58,Colombia,09-09-2023
26103,1040.0,Monitor,2,776.19,1552.38,Peru,2023-12-15
20240,1317.0,Mouse,2,365.35,730.7,CO,2023-03-19
23440,1315.0,Tablet,2,906.52,1813.04,Chile,2023-10-03
24631,,Printer,7,909.8,6368.6,colombia,2023-08-28
29599,1110.0,Printer,7,164.62,1152.34,colombia,2023-11-19
28274,1013.0,Printer,6,559.46,3356.76,Peru,2023-04-28
25077,1230.0,Tablet,3,643.27,1929.81,CO,2027-01-01
23768,1472.0,Keyboard,8,121.77,974.16,Peru,2023-05-09
29142,1083.0,Phone,1,206.96,206.96,colombia,2025-07-04
27995,1129.0,Phone,5,686.89,3434.45,Ecuador,2023-05-23
28802,1230.0,Tablet,9,886.89,7982.01,CO,2023-10-18
26429,1325.0,Phone,3,332.81,998.43,CO,2023-07-03
23605,1144.0,Headphones,1,118.76,118.76,colombia,2023-09-25
22173,1378.0,Keyboard,5,27.61,138.05,Chile,2023-06-26
29714,1344.0,Monitor,1,305.22,305.22,ecuador,2023-08-21
26568,1027.0,Mouse,6,874.97,5249.82,Ecuador,2023-04-10
22601,1065.0,Printer,8,677.01,5416.08,ecuador,15-05-2023
22657,1162.0,Monitor,8,57.86,462.88,Chile,2023-03-29
26080,1228.0,Phone,8,189.67,1517.36,ecuador,2023-11-28
27325,1260.0,Phone,6,152.14,912.84,colombia,2023-09-16
22159,1448.0,Keyboard,4,581.54,2326.16,ecuador,2023-07-15
23830,,Keyboard,5,677.28,3386.4,Peru,2023-01-16
28313,1459.0,Laptop,6,648.65,3891.9,colombia,2023-12-01
24368,1439.0,Phone,4,647.5,2590.0,Peru,2023-08-23
21317,1163.0,Keyboard,2,344.18,688.36,ecuador,2023-09-09
24493,1300.0,Tablet,2,677.93,1355.86,ecuador,2023-01-19
21230,1406.0,Headphones,-1,11.4,-11.4,CO,2023-01-28
21133,1302.0,Printer,9,551.27,4961.43,Chile,2023-12-31
27607,1286.0,Laptop,7,79.83,558.81,Peru,2023-01-29
21301,1394.0,Mouse,1,188.44,188.44,Ecuador,2023-01-07
21910,1009.0,Keyboard,2,261.88,523.76,Colombia,2023-11-20
28082,,Monitor,5,862.95,4314.75,ecuador,25-11-2023
28107,1117.0,Printer,7,901.03,6307.21,Peru,2023-07-18
29697,1269.0,Mouse,1,800.22,800.22,Peru,2023/05/15
27970,1079.0,Tablet,9,886.45,7978.05,CO,2023-03-27
21916,1457.0,Tablet,1,851.02,851.02,CO,2023-05-10
26996,1092.0,Printer,7,517.16,3620.12,CO,2023-05-27
22757,1265.0,Laptop,2,187.56,375.12,Peru,2023-05-13
26464,1331.0,Mouse,-3,796.41,-2389.23,CO,2023-03-29
20178,1349.0,Monitor,1,49.41,49.41,Chile,26-02-2023
29088,1360.0,Keyboard,2,94.81,189.62,ecuador,2023-11-14
26362,1256.0,Printer,1,347.27,347.27,CO,2023-07-17
29743,1132.0,Tablet,4,82.25,329.0,Ecuador,2023-10-20
28683,1275.0,Headphones,6,479.98,2879.88,ecuador,2023-08-13
20060,1263.0,Headphones,2,564.24,1128.48,Colombia,2023-03-04
29269,1170.0,Phone,6,-9.337131952998016,-56.02,Chile,2023-12-09
26681,1459.0,Printer,4,317.93,1271.72,Peru,2023-04-14
22895,1000.0,Keyboard,1,235.81,235.81,ecuador,2023-01-09
20585,1312.0,Keyboard,8,221.35,1770.8,Ecuador,11-07-2023
25823,,Tablet,2,111.19,222.38,Peru,2023-05-26
20534,1373.0,Phone,5,229.45,1147.25,ecuador,2023-06-26
23462,,Mouse,4,515.56,2062.24,Colombia,2023-12-22
24011,1283.0,Keyboard,9,346.82,3121.38,CO,2023-06-14
23398,1120.0,Monitor,3,257.7,773.1,CO,2023-03-02
22155,1106.0,Tablet,6,910.43,5462.58,Ecuador,2023-03-22
25966,1420.0,Printer,8,872.46,6979.68,Ecuador,2023-02-16
27329,1174.0,Printer,5,683.26,3416.3,Chile,2023-10-06
26957,1484.0,Phone,7,325.66,2279.62,CO,2023-07-18
29196,1203.0,Headphones,8,139.41,1115.28,ecuador,2023-06-29
25325,1164.0,Tablet,2,581.51,1163.02,Ecuador,2023-04-17
28518,1304.0,Headphones,1,325.02,325.02,Peru,2023-08-18
24703,1496.0,Keyboard,2,334.82,669.64,colombia,2023-02-11
22706,,Laptop,7,821.08,5747.56,colombia,2023-11-03
20001,1043.0,Monitor,7,938.32,6568.24,Ecuador,2023-06-10
29225,1311.0,Printer,1,381.97,381.97,Ecuador,2023/05/15
28316,1155.0,Mouse,6,862.26,5173.56,colombia,2023-12-28
21104,1366.0,Keyboard,8,36.58,292.64,Peru,2023-08-20
21861,1206.0,Mouse,1,816.07,816.07,Colombia,2023-05-15
25269,1389.0,Mouse,3,804.96,2414.88,Peru,2023-08-22
26943,1107.0,Laptop,2,344.73,689.46,Colombia,2023-10-10
28320,1250.0,Phone,4,792.75,3171.0,Chile,2023-07-19
20437,1444.0,Mouse,3,995.57,2986.71,Colombia,2023-10-17
24846,1403.0,Printer,8,361.58,2892.64,Chile,2023-08-22
23129,1369.0,Keyboard,7,230.3,1612.1,Colombia,2023-02-19
29413,1333.0,Phone,5,930.2,4651.0,CO,2023-03-30
28081,,Monitor,1,258.3,258.3,colombia,2023-12-07
20901,1456.0,Printer,9,632.57,5693.13,Peru,2023-08-24
25398,1292.0,Keyboard,7,877.72,6144.04,colombia,2023-11-18
26678,1019.0,Keyboard,2,269.88,539.76,Colombia,2023-09-26
25529,1281.0,Laptop,-3,810.43,-2431.29,Ecuador,2023-05-22
26604,1284.0,Tablet,-4,18.79,-75.16,ecuador,2023-12-23
23918,1000.0,Tablet,9,135.93,1223.37,ecuador,2023-09-12
21067,1118.0,Headphones,5,437.73,2188.65,Peru,2023-11-30
20026,1034.0,Printer,8,909.41,7275.28,Chile,2023-06-15
26937,1197.0,Headphones,3,182.67,-548.01,colombia,2023-03-07
27264,1484.0,Keyboard,6,819.29,4915.74,Chile,2023-10-14
27118,1244.0,Headphones,3,656.16,1968.48,Ecuador,2023-01-04
20547,1058.0,Phone,4,254.7,1018.8,Chile,2023-10-30
28758,1324.0,Printer,5,603.0,3015.0,CO,2023-01-29
28895,1160.0,Headphones,3,44.39,133.17,Chile,2023-07-06
25338,1496.0,Monitor,1,521.78,521.78,ecuador,2023-12-22
23140,1178.0,Mouse,1,675.05,675.05,Peru,2023-06-18
27996,1205.0,Printer,7,963.35,6743.45,CO,2023-10-25
21590,1011.0,Phone,9,37.82,340.38,CO,2023-03-29
27776,1489.0,Keyboard,1,384.36,384.36,CO,2023-08-15
24943,1275.0,Laptop,3,729.99,2189.97,Colombia,2023-09-20
28997,1180.0,Keyboard,8,461.68,3693.44,CO,2023-07-16
27798,1241.0,Printer,3,154.91,464.73,Peru,2023-02-17
23791,1215.0,Laptop,5,587.58,2937.9,Ecuador,2023-11-23
21357,1250.0,Headphones,9,105.29,947.61,ecuador,2023-11-26
28092,1298.0,Headphones,1,218.5,218.5,CO,2023-02-10
23225,1125.0,Laptop,3,514.42,1543.26,ecuador,2023-06-17
22460,1481.0,Phone,5,304.15,1520.75,ecuador,2023-10-02
28737,1216.0,Printer,8,261.34,2090.72,Chile,2023-01-10
22728,1305.0,Monitor,5,24.13,120.65,ecuador,2023-12-26
26726,1284.0,Laptop,6,573.48,3440.88,Chile,2027-01-01
27481,1184.0,Tablet,1,657.92,657.92,colombia,2023-07-24
26430,1038.0,Phone,5,209.07,1045.35,Chile,2023-12-29
23114,1222.0,Phone,8,951.52,7612.16,Peru,2023-01-11
20616,1183.0,Monitor,6,-49.87820124174844,-299.27,colombia,2023-08-31
23644,1494.0,Phone,5,714.34,3571.7,ecuador,2023-01-08
26413,1426.0,Phone,1,23.31,23.31,colombia,2023-04-22
21203,1177.0,Printer,1,686.53,686.53,Colombia,2023-07-31
29951,1406.0,Phone,4,557.42,2029.68,Ecuador,2023-01-25
22565,1427.0,Monitor,7,377.91,3090.86,Chile,2023-01-03
23174,1293.0,Printer,2,131.65,263.3,CO,2023-07-11
23081,1339.0,Printer,2,622.41,1244.82,Peru,2023/05/15
22630,1150.0,Monitor,8,527.06,4216.48,ecuador,2023-08-09
23161,1383.0,Mouse,3,857.57,2572.71,colombia,2025-03-20
24321,1125.0,Keyboard,6,206.13,1236.78,CO,2023-03-06
28861,1300.0,Mouse,4,117.44,469.76,Ecuador,2023-09-13
26269,1307.0,Headphones,6,806.62,4839.72,Chile,2023-03-10
27099,1335.0,Headphones,5,926.08,4630.4,CO,2023-05-06
27376,,Headphones,6,57.33,343.98,colombia,2023-04-22
24078,1233.0,Tablet,2,629.82,1259.64,Colombia,2023/05/15
25801,1379.0,Keyboard,5,71.24,356.2,Colombia,2023-10-31
24151,1374.0,Laptop,6,33.8,202.8,colombia,2023-06-08
28911,1007.0,Mouse,9,79.49,715.41,CO,2023-08-03
22600,1497.0,Printer,9,620.13,5581.17,colombia,2023-10-21
26175,1340.0,Headphones,9,293.07,2637.63,Ecuador,2023-02-09
20666,1128.0,Laptop,5,286.05,1430.25,colombia,2023-03-23
20283,1263.0,Mouse,5,745.42,3727.1,colombia,2023-01-01
25840,1156.0,Laptop,7,433.14,3031.98,Peru,2023-05-21
23565,1351.0,Monitor,3,95.88,287.64,CO,2023-03-21
24593,1357.0,Phone,5,718.04,3590.2,CO,2023-02-02
21465,,Headphones,1,918.0,918.0,CO,2023-07-19
28321,1494.0,Headphones,5,342.14,1710.7,Ecuador,2023-10-02
24734,1085.0,Laptop,8,280.65,2245.2,CO,2023-03-30
26257,1174.0,Mouse,4,934.17,3736.68,ecuador,2023-02-02
27366,1289.0,Keyboard,4,771.54,3086.16,Colombia,2023-04-14
23672,1192.0,Printer,3,688.72,2066.16,ecuador,2023-07-15
27382,1310.0,Phone,5,36.72,183.6,Colombia,2023-07-16
26587,1118.0,Headphones,2,746.72,1493.44,colombia,2023-08-02
20992,1217.0,Monitor,9,654.05,5886.45,ecuador,2023-05-26
26858,1426.0,Printer,6,612.3,3623.8,ecuador,2023-08-22
22121,1457.0,Phone,3,844.29,2532.87,ecuador,2023-03-02
22223,1413.0,Laptop,8,291.85,2334.8,Colombia,2023-10-31
24522,1113.0,Monitor,7,385.3,2697.1,Peru,2023-10-17
23188,1465.0,Headphones,7,291.01,2037.07,colombia,2023-03-24
23237,1144.0,Laptop,1,111.78,111.78,colombia,2023-07-25
24136,1025.0,Headphones,5,597.33,2986.65,Ecuador,2023-09-16
20343,1135.0,Mouse,5,863.4,4317.0,Chile,2023-04-10
24704,1302.0,Monitor,4,916.53,3666.12,Peru,2023-07-11
24823,1231.0,Phone,9,404.85,3643.65,Ecuador,2023-03-31
24920,1368.0,Printer,6,507.79,3046.74,CO,2023-09-25
23201,1075.0,Keyboard,2,492.07,984.14,Ecuador,2023-07-14
25471,1474.0,Laptop,6,952.01,5712.06,Ecuador,2023-04-07
20888,1327.0,Mouse,9,801.95,7217.55,CO,2023-03-18
29533,1344.0,Headphones,5,932.31,4661.55,Ecuador,26-05-2023
27127,1301.0,Printer,6,343.48,2060.88,colombia,2023-05-09
23720,1451.0,Tablet,7,944.82,6613.74,Colombia,2023-05-17
22883,1288.0,Monitor,8,448.15,3585.2,Colombia,2023-03-12
24212,1000.0,Monitor,6,283.16,1698.96,Ecuador,2023-06-11
26961,1146.0,Phone,3,224.59,673.77,CO,2023-07-08
