invoice_id,customer_id,product,quantity,price,total_revenue,country,invoice_date,year,month,day_of_week,revenue_bin
25037,1497,Monitor,4,993.45,3973.8,Colombia,2023-02-12,2023,2,Sunday,High
28111,1323,Phone,9,239.53,2155.77,Ecuador,2023-09-16,2023,9,Saturday,Medium
23715,1145,Tablet,8,336.52,2692.16,Ecuador,2023-11-15,2023,11,Wednesday,Medium
27837,1445,Keyboard,4,752.03,3008.12,Ecuador,2023-12-25,2023,12,Monday,Medium
21301,1292,Laptop,1,234.04,234.04,Ecuador,2023-11-07,2023,11,Tuesday,Low
27370,1152,Headphones,6,952.78,5716.68,Colombia,2023-06-15,2023,6,Thursday,High
25185,1431,Printer,3,931.26,2793.78,Peru,2023-03-14,2023,3,Tuesday,Medium
22155,1192,Phone,3,977.47,2932.41,Peru,2023-06-20,2023,6,Tuesday,Medium
26365,1493,Monitor,3,921.27,2763.81,Colombia,2023-09-22,2023,9,Friday,Medium
21478,1072,Headphones,9,674.4,6069.6,Ecuador,2023-12-26,2023,12,Tuesday,High
28448,1304,Printer,2,209.5,419.0,Ecuador,2023-04-29,2023,4,Saturday,Low
20441,1376,Keyboard,3,78.98,236.94,Ecuador,2023-04-02,2023,4,Sunday,Low
22646,1343,Keyboard,5,553.76,2768.8,Colombia,2023-04-27,2023,4,Thursday,Medium
25209,1451,Mouse,6,252.06,1512.36,Peru,2023-09-22,2023,9,Friday,Medium
26533,1139,Keyboard,7,743.11,5201.77,Ecuador,2023-08-22,2023,8,Tuesday,High
24677,1186,Printer,9,346.5,3118.5,Ecuador,2023-07-16,2023,7,Sunday,High
27211,1292,Keyboard,4,59.29,237.16,Ecuador,2023-09-30,2023,9,Saturday,Low
29927,1060,Tablet,5,127.49,637.45,Ecuador,2023-12-18,2023,12,Monday,Low
29316,1379,Printer,3,432.29,1296.87,Peru,2023-05-09,2023,5,Tuesday,Medium
27933,1197,Tablet,4,775.54,3102.16,Colombia,2023-09-14,2023,9,Thursday,High
25476,1294,Printer,7,710.03,4970.21,Chile,2023-04-10,2023,4,Monday,High
27928,1439,Printer,9,244.11,2196.99,Peru,2023-05-30,2023,5,Tuesday,Medium
22080,1318,Mouse,8,755.4,6043.2,Peru,2023-11-26,2023,11,Sunday,High
26089,1301,Laptop,4,355.5,1422.0,Ecuador,2023-10-29,2023,10,Sunday,Medium
27396,1343,Mouse,5,599.02,2995.1,Peru,2023-01-06,2023,1,Friday,Medium
29739,1010,Monitor,8,522.79,4182.32,Chile,2023-04-13,2023,4,Thursday,High
27797,1061,Mouse,5,582.91,2914.55,Ecuador,2023-11-14,2023,11,Tuesday,Medium
28346,1225,Printer,4,324.58,1298.32,Peru,2023-01-22,2023,1,Sunday,Medium
23494,1152,Laptop,8,879.96,7039.68,Ecuador,2023-03-07,2023,3,Tuesday,High
20904,1198,Keyboard,1,619.35,619.35,Colombia,2023-02-07,2023,2,Tuesday,Low
29035,1058,Headphones,1,780.95,780.95,Colombia,2023-11-16,2023,11,Thursday,Low
29974,1071,Tablet,6,435.25,2611.5,Ecuador,2023-11-25,2023,11,Saturday,Medium
29756,1147,Keyboard,7,146.65,1026.55,Ecuador,2023-01-21,2023,1,Saturday,Low
28938,1062,Tablet,2,86.87,173.74,Ecuador,2023-07-26,2023,7,Wednesday,Low
21725,1309,Keyboard,2,587.89,1175.78,Colombia,2023-12-08,2023,12,Friday,Medium
28462,1372,Laptop,7,551.77,3862.39,Colombia,2023-10-16,2023,10,Monday,High
25811,1242,Headphones,4,617.89,2471.56,Colombia,2023-10-29,2023,10,Sunday,Medium
25606,1492,Monitor,6,755.68,4534.08,Ecuador,2023-07-27,2023,7,Thursday,High
23956,1365,Keyboard,6,113.3,679.8,Chile,2023-10-21,2023,10,Saturday,Low
20171,1329,Keyboard,8,354.08,2832.64,Peru,2023-12-25,2023,12,Monday,Medium
28465,1106,Mouse,9,667.73,6009.57,Colombia,2023-02-17,2023,2,Friday,High
22306,1225,Phone,3,398.04,1194.12,Ecuador,2023-03-18,2023,3,Saturday,Medium
29350,1312,Phone,7,811.49,5680.43,Peru,2023-02-24,2023,2,Friday,High
29898,1217,Phone,6,554.49,3326.94,Peru,2023-03-26,2023,3,Sunday,High
29963,1424,Phone,5,81.96,409.8,Colombia,2023-11-10,2023,11,Friday,Low
29401,1375,Tablet,5,597.34,2986.7,Colombia,2023-05-31,2023,5,Wednesday,Medium
29082,1004,Monitor,4,455.18,1820.72,Colombia,2023-03-18,2023,3,Saturday,Medium
26748,1260,Laptop,5,299.91,1499.55,Ecuador,2023-06-14,2023,6,Wednesday,Medium
21473,1046,Tablet,5,765.06,3825.3,Colombia,2023-08-25,2023,8,Friday,High
23243,1214,Keyboard,1,22.47,22.47,Colombia,2023-12-26,2023,12,Tuesday,Low
22181,1176,Phone,2,895.01,1790.02,Chile,2023-05-17,2023,5,Wednesday,Medium
29641,1008,Printer,4,721.09,2884.36,Colombia,2023-11-03,2023,11,Friday,Medium
29782,1377,Printer,1,554.41,554.41,Peru,2023-02-19,2023,2,Sunday,Low
25882,1240,Tablet,9,472.05,4248.45,Peru,2023-02-07,2023,2,Tuesday,High
25798,1378,Headphones,1,264.44,264.44,Colombia,2023-11-12,2023,11,Sunday,Low
29627,1489,Monitor,9,618.78,5569.02,Colombia,2023-12-11,2023,12,Monday,High
28415,1418,Phone,4,329.35,1317.4,Colombia,2023-04-25,2023,4,Tuesday,Medium
29846,1337,Keyboard,1,764.66,764.66,Colombia,2023-10-21,2023,10,Saturday,Low
28456,1061,Laptop,7,62.44,437.08,Chile,2023-10-19,2023,10,Thursday,Low
29145,1144,Keyboard,9,142.06,1278.54,Colombia,2023-01-14,2023,1,Saturday,Medium
27620,1159,Printer,7,381.0,2667.0,Ecuador,2023-11-17,2023,11,Friday,Medium
22774,1226,Laptop,1,599.85,599.85,Chile,2023-06-07,2023,6,Wednesday,Low
25673,1485,Laptop,4,538.17,2152.68,Ecuador,2023-07-01,2023,7,Saturday,Medium
23124,1268,Mouse,1,416.93,416.93,Ecuador,2023-08-05,2023,8,Saturday,Low
21353,1380,Mouse,1,49.0,49.0,Peru,2023-04-03,2023,4,Monday,Low
29081,1494,Headphones,2,651.89,1303.78,Peru,2023-10-30,2023,10,Monday,Medium
20924,1067,Keyboard,1,817.4,817.4,Colombia,2023-09-05,2023,9,Tuesday,Low
22170,1397,Laptop,8,395.27,3162.16,Colombia,2023-03-16,2023,3,Thursday,High
25506,1356,Phone,2,989.97,1979.94,Ecuador,2023-02-20,2023,2,Monday,Medium
22395,1097,Mouse,4,423.68,1694.72,Ecuador,2023-02-05,2023,2,Sunday,Medium
28220,1266,Printer,4,601.91,2407.64,Chile,2023-06-16,2023,6,Friday,Medium
28226,1104,Keyboard,9,345.59,3110.31,Peru,2023-09-19,2023,9,Tuesday,High
22670,1322,Mouse,5,890.35,4451.75,Colombia,2023-07-21,2023,7,Friday,High
23365,1122,Mouse,8,892.32,7138.56,Ecuador,2023-03-08,2023,3,Wednesday,High
20588,1475,Mouse,2,436.61,873.22,Peru,2023-09-30,2023,9,Saturday,Low
23138,1028,Monitor,8,213.67,1709.36,Chile,2023-11-28,2023,11,Tuesday,Medium
26663,1194,Printer,4,334.67,1338.68,Ecuador,2023-12-20,2023,12,Wednesday,Medium
24086,1408,Monitor,4,672.79,2691.16,Colombia,2023-12-18,2023,12,Monday,Medium
28531,1225,Phone,6,682.88,4097.28,Colombia,2023-05-16,2023,5,Tuesday,High
24270,1331,Keyboard,5,467.38,2336.9,Colombia,2023-10-29,2023,10,Sunday,Medium
26019,1169,Headphones,7,196.29,1374.03,Colombia,2023-03-08,2023,3,Wednesday,Medium
29906,1008,Headphones,7,970.36,6792.52,Colombia,2023-01-05,2023,1,Thursday,High
20556,1462,Monitor,8,969.66,7757.28,Colombia,2023-01-25,2023,1,Wednesday,High
28022,1039,Laptop,6,591.49,3548.94,Ecuador,2023-01-02,2023,1,Monday,High
23567,1260,Headphones,3,121.48,364.44,Colombia,2023-04-04,2023,4,Tuesday,Low
23899,1394,Mouse,5,58.57,292.85,Ecuador,2023-03-23,2023,3,Thursday,Low
26477,1442,Mouse,4,137.3,549.2,Ecuador,2023-04-07,2023,4,Friday,Low
27500,1225,Mouse,1,349.17,349.17,Colombia,2023-07-01,2023,7,Saturday,Low
21016,1471,Monitor,1,196.46,196.46,Peru,2023-12-14,2023,12,Thursday,Low
26470,1123,Printer,2,795.3,1590.6,Colombia,2023-08-19,2023,8,Saturday,Medium
22062,1462,Headphones,9,356.5,3208.5,Colombia,2023-01-31,2023,1,Tuesday,High
29829,1327,Keyboard,2,813.91,1627.82,Ecuador,2023-02-28,2023,2,Tuesday,Medium
23496,1388,Printer,7,909.38,6365.66,Colombia,2023-08-30,2023,8,Wednesday,High
26256,1089,Mouse,7,501.74,3512.18,Colombia,2023-12-20,2023,12,Wednesday,High
29643,1401,Laptop,3,488.42,1465.26,Colombia,2023-01-02,2023,1,Monday,Medium
22313,1453,Keyboard,9,482.5,4342.5,Ecuador,2023-05-18,2023,5,Thursday,High
29706,1036,Keyboard,9,259.49,2335.41,Colombia,2023-08-06,2023,8,Sunday,Medium
21231,1315,Tablet,9,612.6,5513.4,Peru,2023-05-07,2023,5,Sunday,High
29837,1175,Printer,2,832.28,1664.56,Ecuador,2023-01-15,2023,1,Sunday,Medium
22999,1283,Tablet,5,850.98,4254.9,Colombia,2023-08-07,2023,8,Monday,High
23440,1452,Mouse,4,291.95,1167.8,Peru,2023-12-07,2023,12,Thursday,Medium
24056,1460,Phone,9,753.42,6780.78,Peru,2023-12-02,2023,12,Saturday,High
21689,1039,Headphones,2,578.42,1156.84,Ecuador,2023-05-15,2023,5,Monday,Medium
29709,1300,Phone,2,461.54,923.08,Ecuador,2023-09-19,2023,9,Tuesday,Low
23917,1223,Keyboard,1,825.75,825.75,Colombia,2023-02-18,2023,2,Saturday,Low
27080,1317,Keyboard,4,685.05,2740.2,Ecuador,2023-12-22,2023,12,Friday,Medium
28611,1348,Laptop,3,941.31,2823.93,Ecuador,2023-03-06,2023,3,Monday,Medium
23862,1185,Phone,8,164.7,1317.6,Chile,2023-07-08,2023,7,Saturday,Medium
29642,1322,Headphones,2,542.82,1085.64,Ecuador,2023-09-27,2023,9,Wednesday,Low
25649,1055,Headphones,3,641.25,1923.75,Colombia,2023-07-28,2023,7,Friday,Medium
23261,1039,Phone,2,545.12,1090.24,Ecuador,2023-11-11,2023,11,Saturday,Low
29356,1353,Tablet,3,53.13,159.39,Chile,2023-09-09,2023,9,Saturday,Low
21819,1039,Laptop,3,971.36,2914.08,Ecuador,2023-03-10,2023,3,Friday,Medium
21342,1346,Keyboard,4,658.38,2633.52,Peru,2023-03-10,2023,3,Friday,Medium
25560,1460,Headphones,4,398.48,1593.92,Colombia,2023-07-23,2023,7,Sunday,Medium
22226,1236,Phone,2,186.77,373.54,Peru,2023-11-28,2023,11,Tuesday,Low
21079,1288,Laptop,2,577.4,1154.8,Colombia,2023-10-26,2023,10,Thursday,Medium
24206,1261,Printer,2,373.0,746.0,Ecuador,2023-02-18,2023,2,Saturday,Low
26280,1215,Tablet,5,158.94,794.7,Colombia,2023-02-26,2023,2,Sunday,Low
27235,1146,Monitor,6,833.9,5003.4,Ecuador,2023-08-09,2023,8,Wednesday,High
20813,1335,Tablet,1,522.43,522.43,Chile,2023-06-14,2023,6,Wednesday,Low
25089,1167,Mouse,8,986.11,7888.88,Peru,2023-05-06,2023,5,Saturday,High
22031,1091,Monitor,5,887.67,4438.35,Peru,2023-04-24,2023,4,Monday,High
28514,1352,Tablet,9,259.58,2336.22,Ecuador,2023-09-23,2023,9,Saturday,Medium
29733,1058,Laptop,6,272.58,1635.48,Colombia,2023-05-15,2023,5,Monday,Medium
22653,1168,Headphones,1,828.01,828.01,Ecuador,2023-10-24,2023,10,Tuesday,Low
29041,1344,Monitor,4,234.07,936.28,Colombia,2023-01-20,2023,1,Friday,Low
28558,1180,Printer,2,872.43,1744.86,Colombia,2023-05-23,2023,5,Tuesday,Medium
22897,1169,Monitor,5,799.44,3997.2,Chile,2023-04-03,2023,4,Monday,High
29281,1355,Phone,3,302.98,908.94,Peru,2023-12-08,2023,12,Friday,Low
24041,1190,Monitor,6,355.21,2131.26,Colombia,2023-07-17,2023,7,Monday,Medium
22038,1154,Headphones,4,759.12,3036.48,Peru,2023-09-20,2023,9,Wednesday,High
20494,1006,Tablet,4,406.93,1627.72,Colombia,2023-09-03,2023,9,Sunday,Medium
27116,1132,Headphones,6,279.36,1676.16,Ecuador,2023-05-03,2023,5,Wednesday,Medium
29190,1498,Mouse,5,330.19,1650.95,Ecuador,2023-09-10,2023,9,Sunday,Medium
25428,1030,Printer,4,702.71,2810.84,Chile,2023-11-08,2023,11,Wednesday,Medium
26681,1022,Monitor,6,624.86,3749.16,Ecuador,2023-08-14,2023,8,Monday,High
26893,1425,Headphones,2,306.14,612.28,Colombia,2023-10-03,2023,10,Tuesday,Low
24658,1362,Monitor,2,382.0,764.0,Ecuador,2023-11-21,2023,11,Tuesday,Low
26869,1157,Headphones,3,989.67,2969.01,Ecuador,2023-10-07,2023,10,Saturday,Medium
27607,1038,Tablet,5,366.81,1834.05,Ecuador,2023-09-06,2023,9,Wednesday,Medium
27669,1414,Headphones,7,473.4,3313.8,Colombia,2023-05-19,2023,5,Friday,High
24534,1355,Monitor,1,63.99,63.99,Colombia,2023-01-04,2023,1,Wednesday,Low
25979,1257,Tablet,3,897.26,2691.78,Colombia,2023-04-21,2023,4,Friday,Medium
21312,1076,Tablet,5,619.94,3099.7,Ecuador,2023-04-29,2023,4,Saturday,High
25296,1449,Phone,4,98.36,393.44,Colombia,2023-12-01,2023,12,Friday,Low
27204,1223,Printer,5,620.57,3102.85,Chile,2023-07-02,2023,7,Sunday,High
25730,1012,Monitor,6,264.17,1585.02,Colombia,2023-10-15,2023,10,Sunday,Medium
20126,1045,Mouse,5,683.07,3415.35,Ecuador,2023-10-20,2023,10,Friday,High
25602,1154,Phone,4,736.22,2944.88,Colombia,2023-08-11,2023,8,Friday,Medium
21191,1112,Headphones,5,296.51,1482.55,Ecuador,2023-07-20,2023,7,Thursday,Medium
22639,1232,Monitor,4,616.99,2467.96,Ecuador,2023-07-08,2023,7,Saturday,Medium
21366,1016,Tablet,5,641.02,3205.1,Colombia,2023-02-23,2023,2,Thursday,High
29211,1359,Phone,3,780.82,2342.46,Colombia,2023-01-11,2023,1,Wednesday,Medium
26453,1222,Mouse,5,675.99,3379.95,Ecuador,2023-05-15,2023,5,Monday,High
26671,1353,Headphones,4,900.88,3603.52,Peru,2023-06-05,2023,6,Monday,High
24539,1447,Laptop,9,552.15,4969.35,Chile,2023-07-25,2023,7,Tuesday,High
28876,1343,Laptop,8,130.53,1044.24,Chile,2023-01-08,2023,1,Sunday,Low
22887,1364,Phone,9,375.63,3380.67,Ecuador,2023-04-05,2023,4,Wednesday,High
29654,1162,Headphones,8,393.97,3151.76,Chile,2023-09-26,2023,9,Tuesday,High
22261,1325,Keyboard,4,907.83,3631.32,Ecuador,2023-05-17,2023,5,Wednesday,High
24180,1466,Keyboard,5,216.44,1082.2,Colombia,2023-08-31,2023,8,Thursday,Low
22841,1413,Phone,3,948.44,2845.32,Ecuador,2023-04-30,2023,4,Sunday,Medium
29959,1454,Tablet,8,494.75,3958.0,Chile,2023-06-20,2023,6,Tuesday,High
26040,1073,Phone,2,84.57,169.14,Peru,2023-06-08,2023,6,Thursday,Low
24758,1223,Phone,7,803.64,5625.48,Colombia,2023-02-17,2023,2,Friday,High
20626,1481,Printer,8,473.07,3784.56,Peru,2023-02-02,2023,2,Thursday,High
25014,1318,Keyboard,6,391.17,2347.02,Colombia,2023-01-03,2023,1,Tuesday,Medium
21375,1411,Phone,9,456.65,4109.85,Chile,2023-09-17,2023,9,Sunday,High
21181,1059,Printer,1,896.56,896.56,Ecuador,2023-05-25,2023,5,Thursday,Low
25708,1334,Tablet,6,891.52,5349.12,Ecuador,2023-05-22,2023,5,Monday,High
20490,1221,Monitor,3,44.63,133.89,Colombia,2023-02-12,2023,2,Sunday,Low
23729,1036,Monitor,6,285.92,1715.52,Chile,2023-01-08,2023,1,Sunday,Medium
25974,1476,Printer,1,652.75,652.75,Ecuador,2023-05-18,2023,5,Thursday,Low
23534,1277,Tablet,1,144.02,144.02,Ecuador,2023-09-03,2023,9,Sunday,Low
23296,1195,Keyboard,4,725.74,2902.96,Ecuador,2023-09-22,2023,9,Friday,Medium
21940,1403,Keyboard,4,247.92,991.68,Chile,2023-10-19,2023,10,Thursday,Low
21882,1483,Mouse,6,294.03,1764.18,Ecuador,2023-10-20,2023,10,Friday,Medium
24908,1241,Tablet,4,542.54,2170.16,Chile,2023-05-15,2023,5,Monday,Medium
22987,1323,Headphones,5,223.18,1115.9,Chile,2023-08-24,2023,8,Thursday,Low
23159,1191,Printer,5,748.96,3744.8,Ecuador,2023-08-19,2023,8,Saturday,High
24530,1016,Phone,2,280.09,560.18,Ecuador,2023-02-11,2023,2,Saturday,Low
20681,1011,Laptop,1,248.55,248.55,Chile,2023-04-06,2023,4,Thursday,Low
25254,1405,Mouse,8,94.41,755.28,Colombia,2023-10-04,2023,10,Wednesday,Low
22693,1373,Laptop,4,297.74,1190.96,Colombia,2023-06-10,2023,6,Saturday,Medium
29562,1192,Printer,3,924.97,2774.91,Ecuador,2023-06-12,2023,6,Monday,Medium
24340,1021,Keyboard,4,407.33,1629.32,Colombia,2023-08-11,2023,8,Friday,Medium
27966,1119,Laptop,4,116.42,465.68,Ecuador,2023-05-30,2023,5,Tuesday,Low
27257,1305,Laptop,1,226.24,226.24,Colombia,2023-04-30,2023,4,Sunday,Low
22159,1269,Headphones,6,386.21,2317.26,Colombia,2023-06-11,2023,6,Sunday,Medium
21627,1174,Phone,8,765.67,6125.36,Colombia,2023-07-17,2023,7,Monday,High
28219,1284,Printer,3,750.3,2250.9,Ecuador,2023-09-02,2023,9,Saturday,Medium
29713,1250,Tablet,3,235.33,705.99,Chile,2023-01-22,2023,1,Sunday,Low
28488,1226,Laptop,9,698.68,6288.12,Colombia,2023-08-18,2023,8,Friday,High
22296,1380,Headphones,4,396.27,1585.08,Ecuador,2023-10-28,2023,10,Saturday,Medium
27164,1459,Monitor,3,735.59,2206.77,Ecuador,2023-08-08,2023,8,Tuesday,Medium
22597,1006,Tablet,8,55.25,442.0,Ecuador,2023-01-16,2023,1,Monday,Low
20901,1028,Monitor,2,794.05,1588.1,Ecuador,2023-09-11,2023,9,Monday,Medium
26060,1394,Monitor,2,481.56,963.12,Colombia,2023-02-12,2023,2,Sunday,Low
21677,1133,Mouse,6,121.57,729.42,Colombia,2023-07-21,2023,7,Friday,Low
22881,1366,Keyboard,1,529.81,529.81,Ecuador,2023-02-20,2023,2,Monday,Low
25622,1078,Mouse,9,616.88,5551.92,Peru,2023-12-12,2023,12,Tuesday,High
28052,1415,Laptop,4,30.53,122.12,Peru,2023-03-10,2023,3,Friday,Low
21248,1458,Printer,3,129.63,388.89,Colombia,2023-04-27,2023,4,Thursday,Low
25650,1057,Keyboard,2,225.9,451.8,Chile,2023-05-25,2023,5,Thursday,Low
26487,1429,Keyboard,8,39.5,316.0,Colombia,2023-07-16,2023,7,Sunday,Low
21058,1225,Laptop,1,895.76,895.76,Ecuador,2023-10-16,2023,10,Monday,Low
22048,1284,Printer,8,103.82,830.56,Peru,2023-02-11,2023,2,Saturday,Low
26115,1003,Tablet,9,145.7,1311.3,Colombia,2023-12-01,2023,12,Friday,Medium
24248,1464,Tablet,3,63.87,191.61,Chile,2023-06-29,2023,6,Thursday,Low
29953,1038,Phone,5,617.15,3085.75,Colombia,2023-08-09,2023,8,Wednesday,High
20220,1270,Tablet,4,550.25,2201.0,Colombia,2023-05-04,2023,5,Thursday,Medium
24818,1374,Monitor,4,935.9,3743.6,Ecuador,2023-01-12,2023,1,Thursday,High
24623,1156,Tablet,3,186.75,560.25,Colombia,2023-09-30,2023,9,Saturday,Low
27349,1074,Monitor,6,473.16,2838.96,Ecuador,2023-06-15,2023,6,Thursday,Medium
29856,1287,Laptop,8,683.26,5466.08,Colombia,2023-08-01,2023,8,Tuesday,High
27209,1129,Tablet,5,144.81,724.05,Peru,2023-10-30,2023,10,Monday,Low
24576,1174,Monitor,5,547.27,2736.35,Ecuador,2023-07-15,2023,7,Saturday,Medium
21871,1461,Monitor,3,698.09,2094.27,Colombia,2023-01-17,2023,1,Tuesday,Medium
27915,1083,Tablet,3,694.16,2082.48,Peru,2023-11-11,2023,11,Saturday,Medium
21462,1021,Mouse,6,977.16,5862.96,Peru,2023-10-17,2023,10,Tuesday,High
25521,1458,Printer,5,604.66,3023.3,Chile,2023-01-06,2023,1,Friday,Medium
28236,1194,Tablet,7,381.08,2667.56,Chile,2023-05-09,2023,5,Tuesday,Medium
27813,1336,Headphones,9,436.4,3927.6,Peru,2023-11-10,2023,11,Friday,High
25753,1235,Monitor,8,897.24,7177.92,Colombia,2023-08-03,2023,8,Thursday,High
27237,1439,Mouse,6,478.18,2869.08,Colombia,2023-05-03,2023,5,Wednesday,Medium
26191,1476,Laptop,4,64.94,259.76,Ecuador,2023-12-09,2023,12,Saturday,Low
21514,1020,Mouse,3,110.14,330.42,Colombia,2023-10-20,2023,10,Friday,Low
22598,1302,Monitor,4,432.7,1730.8,Ecuador,2023-09-18,2023,9,Monday,Medium
26899,1442,Phone,6,33.27,199.62,Ecuador,2023-06-21,2023,6,Wednesday,Low
25051,1261,Keyboard,3,379.57,1138.71,Colombia,2023-05-31,2023,5,Wednesday,Medium
29971,1146,Headphones,4,660.06,2640.24,Ecuador,2023-04-05,2023,4,Wednesday,Medium
24476,1440,Tablet,2,960.12,1920.24,Colombia,2023-11-19,2023,11,Sunday,Medium
20478,1452,Mouse,1,575.92,575.92,Colombia,2023-03-01,2023,3,Wednesday,Low
20515,1386,Laptop,4,158.14,632.56,Colombia,2023-03-14,2023,3,Tuesday,Low
20271,1421,Phone,1,532.24,532.24,Peru,2023-05-15,2023,5,Monday,Low
28334,1014,Headphones,6,215.81,1294.86,Ecuador,2023-03-04,2023,3,Saturday,Medium
27987,1162,Phone,8,972.85,7782.8,Ecuador,2023-03-02,2023,3,Thursday,High
23332,1319,Mouse,3,148.31,444.93,Chile,2023-01-26,2023,1,Thursday,Low
26222,1280,Mouse,5,589.09,2945.45,Ecuador,2023-10-26,2023,10,Thursday,Medium
29873,1279,Laptop,9,561.26,5051.34,Ecuador,2023-09-04,2023,9,Monday,High
20622,1011,Mouse,5,627.02,3135.1,Colombia,2023-06-10,2023,6,Saturday,High
22572,1491,Mouse,9,122.8,1105.2,Colombia,2023-08-05,2023,8,Saturday,Low
25033,1026,Phone,3,108.89,326.67,Ecuador,2023-03-29,2023,3,Wednesday,Low
27788,1071,Laptop,6,492.15,2952.9,Peru,2023-11-07,2023,11,Tuesday,Medium
25214,1059,Keyboard,2,431.25,862.5,Chile,2023-05-03,2023,5,Wednesday,Low
24712,1429,Monitor,3,888.42,2665.26,Colombia,2023-03-06,2023,3,Monday,Medium
20066,1472,Phone,5,204.63,1023.15,Ecuador,2023-01-21,2023,1,Saturday,Low
27533,1144,Printer,8,909.52,7276.16,Ecuador,2023-07-25,2023,7,Tuesday,High
24616,1092,Keyboard,5,900.43,4502.15,Colombia,2023-10-22,2023,10,Sunday,High
21140,1308,Tablet,9,586.17,5275.53,Colombia,2023-08-22,2023,8,Tuesday,High
27465,1078,Laptop,9,996.19,8965.71,Colombia,2023-03-17,2023,3,Friday,High
23339,1049,Monitor,6,714.49,4286.94,Ecuador,2023-05-14,2023,5,Sunday,High
20548,1499,Tablet,2,256.03,512.06,Colombia,2023-02-22,2023,2,Wednesday,Low
27675,1198,Phone,4,406.39,1625.56,Ecuador,2023-02-13,2023,2,Monday,Medium
20198,1348,Keyboard,8,569.35,4554.8,Colombia,2023-11-04,2023,11,Saturday,High
29973,1447,Printer,7,538.38,3768.66,Colombia,2023-06-23,2023,6,Friday,High
20790,1180,Laptop,9,676.69,6090.21,Ecuador,2023-08-08,2023,8,Tuesday,High
21174,1315,Mouse,8,94.52,756.16,Colombia,2023-02-03,2023,2,Friday,Low
22244,1386,Mouse,1,426.55,426.55,Colombia,2023-05-15,2023,5,Monday,Low
20734,1045,Tablet,6,998.22,5989.32,Colombia,2023-11-04,2023,11,Saturday,High
26232,1014,Monitor,5,37.35,186.75,Colombia,2023-04-22,2023,4,Saturday,Low
20798,1152,Printer,5,207.47,1037.35,Chile,2023-04-06,2023,4,Thursday,Low
27601,1221,Mouse,2,244.78,489.56,Colombia,2023-10-29,2023,10,Sunday,Low
28979,1205,Tablet,3,971.3,2913.9,Peru,2023-04-04,2023,4,Tuesday,Medium
22795,1454,Headphones,1,508.24,508.24,Colombia,2023-04-21,2023,4,Friday,Low
27297,1381,Keyboard,5,44.81,224.05,Chile,2023-03-06,2023,3,Monday,Low
23084,1235,Tablet,1,730.58,730.58,Ecuador,2023-05-11,2023,5,Thursday,Low
20731,1339,Tablet,4,74.62,298.48,Peru,2023-07-30,2023,7,Sunday,Low
21129,1227,Keyboard,8,852.11,6816.88,Colombia,2023-09-08,2023,9,Friday,High
21605,1008,Tablet,6,361.98,2171.88,Colombia,2023-09-28,2023,9,Thursday,Medium
22933,1165,Monitor,9,126.97,1142.73,Ecuador,2023-07-13,2023,7,Thursday,Medium
28516,1443,Tablet,6,84.19,505.14,Colombia,2023-12-13,2023,12,Wednesday,Low
27099,1213,Headphones,3,695.98,2087.94,Peru,2023-02-03,2023,2,Friday,Medium
21490,1116,Tablet,4,372.79,1491.16,Ecuador,2023-09-17,2023,9,Sunday,Medium
20893,1385,Printer,7,619.75,4338.25,Peru,2023-05-17,2023,5,Wednesday,High
21390,1343,Mouse,4,813.87,3255.48,Colombia,2023-03-08,2023,3,Wednesday,High
23389,1071,Mouse,6,980.73,5884.38,Ecuador,2023-09-07,2023,9,Thursday,High
24239,1394,Printer,9,169.33,1523.97,Ecuador,2023-11-27,2023,11,Monday,Medium
24479,1063,Keyboard,5,848.18,4240.9,Chile,2023-05-23,2023,5,Tuesday,High
22263,1204,Monitor,5,328.21,1641.05,Colombia,2023-10-13,2023,10,Friday,Medium
23432,1208,Mouse,7,544.67,3812.69,Ecuador,2023-10-02,2023,10,Monday,High
22371,1071,Mouse,4,977.41,3909.64,Colombia,2023-03-04,2023,3,Saturday,High
24312,1276,Laptop,2,953.76,1907.52,Ecuador,2023-01-31,2023,1,Tuesday,Medium
26326,1477,Monitor,2,208.84,417.68,Colombia,2023-03-27,2023,3,Monday,Low
27088,1319,Printer,1,682.94,682.94,Chile,2023-12-09,2023,12,Saturday,Low
25586,1337,Headphones,6,306.42,1838.52,Ecuador,2023-05-09,2023,5,Tuesday,Medium
22917,1365,Keyboard,7,677.21,4740.47,Colombia,2023-05-17,2023,5,Wednesday,High
25731,1494,Phone,5,449.7,2248.5,Colombia,2023-04-22,2023,4,Saturday,Medium
27686,1094,Printer,4,433.42,1733.68,Colombia,2023-02-02,2023,2,Thursday,Medium
21167,1165,Headphones,8,215.61,1724.88,Chile,2023-09-22,2023,9,Friday,Medium
24327,1300,Laptop,6,148.92,893.52,Ecuador,2023-03-08,2023,3,Wednesday,Low
23655,1288,Keyboard,9,423.64,3812.76,Ecuador,2023-10-04,2023,10,Wednesday,High
23793,1101,Keyboard,4,710.39,2841.56,Peru,2023-10-09,2023,10,Monday,Medium
29947,1424,Keyboard,5,605.36,3026.8,Colombia,2023-08-21,2023,8,Monday,Medium
26738,1391,Keyboard,6,564.87,3389.22,Ecuador,2023-12-01,2023,12,Friday,High
21577,1266,Headphones,8,677.7,5421.6,Colombia,2023-01-28,2023,1,Saturday,High
29488,1213,Laptop,8,944.99,7559.92,Colombia,2023-08-29,2023,8,Tuesday,High
