sale_id,invoice_id,product_id,customer_id,location_id,date_id,quantity,price,total_revenue
1043,20348,4,1393,3,20230319,6,948.36,5690.16
1044,25374,3,1066,3,20230909,2,311.59,623.18
1045,27869,3,1232,2,20230724,5,30.27,151.35
1046,20307,1,1108,3,20231219,9,536.59,4829.31
1047,24820,6,1110,3,20230210,4,824.99,3299.96
1048,23558,4,1227,2,20230610,7,235.17,1646.19
1049,26531,2,1469,2,20230130,9,680.36,6123.24
1050,24620,4,1033,3,20230208,1,206.93,206.93
1051,22985,5,1110,2,20231015,8,838.65,6709.2
1052,28467,3,1423,2,20231108,5,143.45,717.25
1053,22547,4,1368,2,20230203,2,445.75,891.5
1054,20336,5,1235,1,20230421,3,393.26,1179.78
1055,22979,3,1082,4,20231206,8,355.98,2847.84
1056,23968,3,1041,2,20230721,7,670.24,4691.68
1057,20910,3,1424,4,20231104,3,592.21,1776.63
1058,21996,1,1100,2,20230514,2,10.18,20.36
1059,25447,3,1179,2,20231113,5,343.42,1717.1
1060,26129,7,1281,2,20230721,2,933.17,1866.34
1061,25850,8,1319,1,20230415,5,844.52,4222.6
1062,24204,8,1225,2,20231220,3,395.88,1187.64
1063,27446,7,1442,2,20231014,7,132.99,930.93
1064,28519,4,1439,4,20231007,4,668.48,2673.92
1065,29991,7,1314,2,20230701,7,953.64,6675.48
1066,24876,6,1228,1,20231216,1,476.4,476.4
1067,28102,1,1376,2,20230129,6,133.37,800.22
1068,29712,8,1288,3,20230114,8,711.09,5688.72
1069,28347,6,1436,3,20231109,5,257.74,1288.7
1070,25592,8,1149,3,20231022,7,745.23,5216.61
1071,21724,6,1276,4,20230206,3,867.04,2601.12
1072,23343,2,1197,2,20231125,6,647.43,3884.58
1073,20886,6,1069,2,20230213,4,761.89,3047.56
1074,20721,1,1111,2,20230316,6,731.74,4390.44
1075,27678,4,1003,2,20231029,2,508.18,1016.36
1076,29104,2,1349,3,20230430,6,564.61,3387.66
1077,23357,1,1330,2,20230902,5,966.4,4832.0
1078,20870,6,1445,4,20230516,7,910.21,6371.47
1079,26751,2,1317,4,20231124,7,738.72,5171.04
1080,20497,4,1349,2,20231227,7,583.59,4085.13
1081,21756,4,1094,2,20230829,2,896.16,1792.32
1082,21117,5,1151,4,20230515,3,894.71,2684.13
1083,26992,7,1246,4,20230418,1,232.65,232.65
1084,20142,5,1242,2,20231029,8,374.11,2992.88
1085,23435,4,1039,3,20231202,4,702.55,2810.2
1086,26622,8,1228,2,20231107,5,516.91,2584.55
1087,27069,3,1035,2,20230613,2,347.61,695.22
1088,24512,4,1407,3,20230506,6,531.5,3189.0
1089,21717,4,1321,4,20230726,6,878.6,5271.6
1090,22786,7,1074,4,20230106,4,983.12,3932.48
1091,23791,1,1003,1,20230819,4,636.7,2546.8
1092,23871,7,1133,2,20230915,9,354.53,3190.77
1093,21806,1,1117,4,20230124,6,616.19,3697.14
1094,21504,5,1368,3,20230322,2,72.46,144.92
1095,23308,1,1093,3,20230727,8,319.36,2554.88
1096,21690,4,1440,3,20231203,2,972.38,1944.76
1097,29536,2,1193,2,20230408,8,981.6,7852.8
1098,23303,7,1334,1,20231109,6,487.68,2926.08
1099,23113,6,1202,2,20230123,9,678.44,6105.96
1100,29074,2,1391,2,20231017,1,467.87,467.87
1101,27850,8,1025,2,20230527,7,34.0,238.0
1102,26416,6,1434,1,20230501,2,179.98,359.96
1103,28924,8,1299,2,20231004,8,20.42,163.36
1104,29940,1,1132,3,20230102,1,686.19,686.19
1105,23924,1,1325,4,20231108,8,838.96,6711.68
1106,29783,8,1117,2,20231116,7,208.76,1461.32
1107,24485,2,1323,3,20230703,9,445.73,4011.57
1108,28100,1,1274,2,20230210,4,491.58,1966.32
1109,28684,3,1211,1,20231210,4,681.86,2727.44
1110,24917,3,1112,3,20230716,4,782.02,3128.08
1111,25831,3,1139,4,20230627,8,859.37,6874.96
1112,29448,2,1046,3,20230715,5,889.81,4449.05
1113,24322,4,1000,2,20230928,5,287.41,1437.05
1114,26999,2,1089,2,20230221,8,797.63,6381.04
1115,29008,4,1141,1,20230909,6,239.47,1436.82
1116,27282,1,1319,2,20230720,9,460.81,4147.29
1117,29278,1,1292,3,20230905,1,424.26,424.26
1118,21874,1,1381,2,20231118,8,463.06,3704.48
1119,29062,3,1138,1,20230913,3,235.22,705.66
1120,24763,6,1355,2,20230717,3,74.19,222.57
1121,29221,7,1490,1,20230414,6,730.32,4381.92
1122,21051,7,1258,2,20230425,7,543.2,3802.4
1123,27411,5,1177,1,20230216,4,23.29,93.16
1124,26320,2,1009,2,20231227,2,31.43,62.86
1125,23359,6,1171,2,20231002,7,241.85,1692.95
1126,23176,8,1385,4,20231026,3,219.68,659.04
1127,21251,1,1012,1,20230220,5,962.36,4811.8
1128,21517,4,1129,2,20230910,5,510.17,2550.85
1129,26226,5,1083,3,20230218,6,684.12,4104.72
1130,25305,3,1320,2,20230920,2,891.92,1783.84
1131,29570,6,1318,4,20230303,7,703.21,4922.47
1132,25869,6,1100,1,20230505,5,174.65,873.25
1133,28039,1,1328,2,20230129,2,298.66,597.32
1134,24891,3,1272,3,20230416,3,245.9,737.7
1135,24992,2,1264,2,20230622,8,28.27,226.16
1136,21961,1,1458,3,20231012,2,709.72,1419.44
1137,22863,6,1398,3,20230908,2,201.8,403.6
1138,26603,8,1407,1,20230418,4,517.47,2069.88
1139,24567,5,1037,1,20231020,8,861.91,6895.28
1140,26513,3,1418,2,20230503,3,801.58,2404.74
1141,24005,4,1093,3,20230515,3,353.58,1060.74
1142,29114,1,1094,2,20230430,1,26.75,26.75
1143,20183,3,1304,2,20230416,4,728.92,2915.68
1144,27755,7,1068,1,20230608,9,168.47,1516.23
1145,26615,8,1443,2,20230326,1,926.88,926.88
1146,29590,4,1235,1,20231027,2,935.87,1871.74
1147,26797,2,1433,3,20230904,8,895.58,7164.64
1148,28728,6,1333,2,20230515,7,93.16,652.12
1149,25698,4,1375,1,20230214,1,926.95,926.95
1150,21273,6,1458,3,20230528,3,954.83,2864.49
1151,26653,8,1136,4,20230411,9,63.46,571.14
1152,21096,2,1417,3,20230404,3,979.47,2938.41
1153,29497,5,1075,1,20230513,9,923.01,8307.09
1154,29107,8,1482,2,20231009,4,58.08,232.32
1155,28002,5,1034,4,20230101,6,436.12,2616.72
1156,24247,4,1000,3,20230227,7,926.27,6483.89
1157,29220,5,1295,2,20230318,1,117.04,117.04
1158,23354,8,1405,2,20230607,6,68.74,412.44
1159,21186,1,1319,4,20230409,7,875.36,6127.52
1160,26305,4,1348,2,20230128,6,258.48,1550.88
1161,22398,6,1327,4,20230928,8,286.47,2291.76
1162,26995,2,1266,3,20231013,6,86.86,521.16
1163,24182,7,1228,3,20231217,2,288.45,576.9
1164,29903,4,1269,3,20230801,1,395.47,395.47
1165,26511,7,1285,2,20230418,5,708.54,3542.7
1166,20128,6,1290,3,20230123,6,802.51,4815.06
1167,29461,2,1212,3,20230319,1,788.68,788.68
1168,23672,6,1164,2,20231225,1,240.4,240.4
1169,29793,8,1004,2,20230901,5,297.19,1485.95
1170,24765,5,1338,2,20231112,8,340.28,2722.24
1171,20627,2,1061,2,20231024,9,707.75,6369.75
1172,22044,1,1088,1,20231210,8,525.78,4206.24
1173,22341,6,1236,2,20230307,4,209.24,836.96
1174,25884,3,1041,2,20230617,9,441.15,3970.35
1175,28185,8,1088,1,20230511,5,788.32,3941.6
1176,22925,8,1295,3,20230920,8,67.0,536.0
1177,25043,6,1327,2,20231018,8,389.25,3114.0
1178,20974,7,1294,4,20230319,6,453.59,2721.54
1179,29517,6,1103,3,20230128,4,605.53,2422.12
1180,27192,5,1013,3,20230504,5,371.38,1856.9
1181,29175,4,1287,1,20230407,6,508.2,3049.2
1182,22672,6,1124,2,20230409,2,517.94,1035.88
1183,27279,2,1421,2,20230603,3,779.09,2337.27
1184,27531,7,1352,2,20230525,3,710.94,2132.82
1185,29518,1,1022,2,20230802,9,352.97,3176.73
1186,21987,6,1142,2,20231207,5,316.45,1582.25
1187,20090,6,1480,2,20230621,7,887.51,6212.57
1188,28721,1,1152,3,20230720,5,649.94,3249.7
1189,24059,5,1144,2,20230313,4,849.03,3396.12
1190,29878,1,1494,1,20230601,8,496.89,3975.12
1191,28383,4,1449,4,20230813,6,285.93,1715.58
1192,27409,5,1461,2,20230829,2,401.45,802.9
1193,24440,7,1308,2,20230729,7,572.16,4005.12
1194,27347,6,1103,2,20230212,2,184.99,369.98
1195,21008,6,1103,3,20230618,7,787.35,5511.45
1196,23783,8,1434,4,20230419,1,295.78,295.78
1197,24298,2,1434,2,20230128,7,424.08,2968.56
1198,22052,8,1066,2,20231216,5,783.14,3915.7
1199,21716,7,1178,3,20231225,2,382.62,765.24
1200,20310,1,1455,1,20230309,4,890.55,3562.2
1201,21260,6,1447,2,20230606,2,663.37,1326.74
1202,23932,6,1499,2,20230126,4,350.98,1403.92
1203,20584,5,1014,1,20230502,6,627.2,3763.2
1204,27616,4,1110,1,20230919,2,162.48,324.96
1205,28551,2,1156,3,20231216,7,400.32,2802.24
1206,26251,7,1230,3,20230810,2,276.82,553.64
1207,24939,5,1410,3,20231106,6,30.03,180.18
1208,24006,6,1419,3,20230517,5,530.0,2650.0
1209,21625,1,1156,2,20230314,8,912.34,7298.72
1210,20890,7,1037,2,20230223,3,375.19,1125.57
1211,26078,7,1440,3,20230421,8,366.93,2935.44
1212,27036,2,1096,3,20231123,3,528.8,1586.4
1213,23961,6,1410,2,20231103,6,441.08,2646.48
1214,22504,1,1438,1,20230322,6,59.52,357.12
1215,28806,1,1288,1,20231010,4,737.36,2949.44
1216,26100,6,1195,1,20230404,1,850.27,850.27
1217,21719,3,1085,3,20230705,8,937.74,7501.92
1218,26686,8,1321,3,20230211,2,254.01,508.02
1219,21587,5,1009,2,20230731,5,713.82,3569.1
1220,27000,4,1004,3,20231201,2,594.22,1188.44
1221,29803,8,1122,2,20231006,1,223.07,223.07
1222,20896,3,1329,1,20231106,9,536.51,4828.59
1223,28469,8,1117,3,20230821,7,643.17,4502.19
1224,24647,6,1293,2,20230304,8,260.62,2084.96
1225,29828,3,1396,2,20231008,1,333.71,333.71
1226,22432,7,1158,2,20230314,7,336.81,2357.67
1227,21449,1,1364,3,20230127,6,98.72,592.32
1228,25454,3,1435,4,20230709,5,868.88,4344.4
1229,29424,5,1183,2,20230207,5,578.21,2891.05
1230,28869,5,1156,3,20230422,6,433.56,2601.36
1231,22028,2,1135,2,20230525,9,99.42,894.78
1232,26845,7,1260,2,20231112,6,827.05,4962.3
1233,23758,1,1156,3,20230901,1,769.61,769.61
1234,24624,1,1323,2,20230123,9,303.54,2731.86
1235,28848,1,1331,2,20231107,4,473.31,1893.24
1236,20589,5,1410,2,20230811,2,126.68,253.36
1237,24524,3,1094,3,20230815,6,525.94,3155.64
1238,22821,5,1114,2,20230210,9,529.57,4766.13
1239,26509,8,1242,3,20230710,6,594.4,3566.4
1240,27693,5,1419,3,20230522,6,200.07,1200.42
1241,29454,2,1291,3,20231004,8,901.95,7215.6
1242,20071,4,1281,1,20230430,6,825.49,4952.94
1243,23580,2,1298,1,20230610,7,895.44,6268.08
1244,27962,2,1282,2,20230221,5,328.52,1642.6
1245,20268,6,1068,4,20230207,3,804.65,2413.95
1246,22462,6,1010,3,20231223,3,643.22,1929.66
1247,29460,2,1253,2,20230720,6,27.69,166.14
1248,21015,6,1329,4,20230802,4,683.34,2733.36
1249,27984,4,1037,4,20230712,2,409.72,819.44
1250,27384,3,1199,3,20231107,3,148.66,445.98
1251,26049,4,1022,2,20230411,5,395.65,1978.25
1252,26169,7,1302,3,20231104,9,929.79,8368.11
1253,20985,5,1301,3,20231211,3,364.06,1092.18
1254,28901,8,1395,2,20230731,7,657.07,4599.49
1255,26289,7,1140,3,20230112,2,583.32,1166.64
1256,29603,1,1103,1,20230913,5,311.32,1556.6
1257,26928,8,1445,1,20230915,4,959.85,3839.4
1258,24621,6,1472,1,20230618,4,272.89,1091.56
1259,29677,5,1480,2,20231117,2,895.36,1790.72
1260,27566,8,1110,3,20230719,9,945.67,8511.03
1261,24670,1,1103,1,20230128,6,83.42,500.52
1262,27658,2,1315,3,20230210,3,464.22,1392.66
1263,21003,7,1170,1,20231111,5,398.52,1992.6
1264,27504,5,1459,3,20230616,9,573.45,5161.05
1265,22466,2,1491,2,20231223,4,189.01,756.04
1266,21939,5,1355,2,20230726,8,451.65,3613.2
1267,21635,7,1495,2,20230806,1,883.23,883.23
1268,29890,2,1323,2,20230915,9,654.97,5894.73
1269,28095,2,1132,1,20230721,8,79.06,632.48
1270,26265,6,1375,4,20230327,7,467.16,3270.12
1271,21895,2,1292,1,20230314,8,212.55,1700.4
1272,26524,6,1327,4,20230325,7,23.84,166.88
1273,21073,2,1126,4,20230920,3,708.23,2124.69
1274,22402,2,1496,4,20231008,9,954.8,8593.2
1275,24895,7,1091,2,20231225,8,734.33,5874.64
1276,29343,1,1377,1,20230423,2,315.48,630.96
1277,21956,3,1392,3,20231112,6,48.23,289.38
1278,23907,1,1028,2,20231031,7,879.73,6158.11
1279,20807,4,1461,3,20231108,7,730.12,5110.84
1280,28378,6,1295,1,20230805,4,192.52,770.08
1281,24827,1,1296,4,20230627,3,174.09,522.27
1282,29499,1,1266,4,20230611,3,665.56,1996.68
1283,22284,2,1406,2,20231213,9,940.77,8466.93
1284,25313,3,1256,3,20230627,9,972.79,8755.11
1285,20757,4,1301,2,20230319,9,203.47,1831.23
1286,24887,3,1100,2,20230827,2,681.99,1363.98
1287,29772,1,1109,1,20230209,1,185.27,185.27
1288,20961,1,1419,1,20230312,9,34.77,312.93
1289,23847,5,1181,1,20231220,7,614.41,4300.87
1290,23575,8,1312,1,20230519,4,232.5,930.0
1291,22418,1,1318,1,20231218,8,88.34,706.72
1292,24198,4,1437,4,20230414,3,28.27,84.81
1293,21001,5,1054,3,20231225,9,520.34,4683.06
1294,25244,4,1370,2,20230913,6,725.42,4352.52
1295,27119,3,1423,4,20230721,4,654.82,2619.28
1296,24066,7,1398,2,20231013,5,290.48,1452.4
1297,29673,5,1430,3,20231226,5,413.78,2068.9
1298,28849,4,1456,2,20230414,1,797.33,797.33
1299,25316,8,1308,3,20230322,1,126.42,126.42
1300,20422,6,1136,2,20231122,2,601.38,1202.76
1301,26715,2,1201,3,20230906,6,773.72,4642.32
1302,24266,4,1435,3,20231014,3,221.79,665.37
1303,27549,4,1312,3,20230919,4,796.22,3184.88
1304,22710,8,1153,1,20230511,9,709.7,6387.3
1305,28644,7,1424,1,20231025,9,18.73,168.57
1306,28069,2,1290,2,20230121,6,513.99,3083.94
1307,21657,7,1062,2,20231125,5,710.2,3551.0
1308,22541,7,1243,3,20230509,5,204.22,1021.1
1309,26763,5,1024,2,20230502,6,355.22,2131.32
1310,23164,7,1074,3,20230311,7,661.31,4629.17
1311,22053,2,1293,3,20230515,3,378.68,1136.04
1312,28479,2,1385,2,20231119,2,778.82,1557.64
1313,25737,2,1390,3,20231008,3,263.59,790.77
1314,20607,2,1346,1,20231103,4,115.69,462.76
1315,29417,1,1426,2,20231002,5,69.28,346.4
1316,29427,5,1442,4,20231020,5,553.46,2767.3
1317,22671,8,1250,4,20230514,5,774.24,3871.2
1318,26519,1,1178,2,20231124,2,407.67,815.34
1319,23962,3,1181,3,20231218,1,298.66,298.66
1320,23177,5,1151,3,20230810,6,856.76,5140.56
1321,24906,8,1454,3,20231030,2,498.31,996.62
1322,25054,6,1197,2,20230918,5,711.64,3558.2
1323,29667,6,1343,3,20231218,4,815.93,3263.72
1324,29170,7,1176,2,20230723,9,676.19,6085.71
1325,20725,7,1284,2,20230721,9,204.32,1838.88
1326,27701,2,1062,1,20230319,8,374.93,2999.44
1327,21216,1,1490,3,20230227,2,625.95,1251.9
1328,24051,8,1149,3,20230515,2,911.12,1822.24
1329,22806,5,1155,3,20230213,3,109.23,327.69
1330,28970,1,1369,2,20230512,3,441.48,1324.44
1331,27483,1,1454,2,20231120,1,821.04,821.04
1332,22123,6,1336,2,20230708,2,836.11,1672.22
1333,20224,7,1360,2,20230202,9,75.51,679.59
1334,29032,7,1176,2,20231204,3,956.27,2868.81
1335,21814,8,1147,2,20230804,9,542.81,4885.29
1336,21106,5,1117,2,20230629,4,499.81,1999.24
1337,20124,2,1341,2,20230917,5,168.77,843.85
1338,23246,6,1475,3,20231209,8,930.13,7441.04
1339,22931,7,1062,3,20231127,7,15.66,109.62
1340,22971,4,1188,4,20230522,8,300.98,2407.84
1341,22017,5,1359,3,20230425,2,69.62,139.24
1342,22415,4,1326,4,20230928,2,598.97,1197.94
1343,21609,4,1223,1,20230204,7,426.09,2982.63
1344,23561,3,1477,3,20230224,3,216.8,650.4
1345,29208,8,1214,3,20231111,7,65.52,458.64
1346,21048,6,1378,3,20230515,5,665.06,3325.3
1347,29549,2,1439,4,20230328,2,912.66,1825.32
1348,27905,6,1317,2,20230502,9,195.28,1757.52
1349,29993,5,1031,2,20231127,3,860.16,2580.48
1350,25578,8,1157,2,20230716,2,854.43,1708.86
1351,21620,7,1284,2,20230118,3,746.73,2240.19
1352,27381,2,1428,3,20230702,6,396.81,2380.86
1353,22941,2,1143,4,20231104,4,463.35,1853.4
1354,25695,8,1423,3,20231122,9,565.51,5089.59
1355,26401,4,1018,3,20231128,8,907.04,7256.32
1356,29169,2,1017,4,20231014,9,261.19,2350.71
1357,25450,4,1077,2,20230108,9,183.2,1648.8
1358,28975,5,1370,2,20230906,9,837.34,7536.06
1359,28432,5,1174,1,20231124,3,701.67,2105.01
1360,21553,6,1193,2,20230730,9,146.52,1318.68
1361,21012,2,1475,2,20230507,7,878.15,6147.05
1362,26799,7,1221,3,20230515,7,876.23,6133.61
1363,24586,3,1165,3,20230904,4,201.54,806.16
1364,28622,7,1434,2,20230923,7,705.76,4940.32
1365,28430,4,1318,3,20230512,4,80.96,323.84
1366,26447,6,1131,2,20231207,5,570.8,2854.0
1367,22345,3,1384,3,20230712,9,102.52,922.68
1368,20075,4,1263,4,20230515,3,494.4,1483.2
1369,29548,6,1412,2,20230306,7,25.52,178.64
1370,25877,4,1054,4,20231009,6,103.23,619.38
1371,26785,5,1358,1,20231208,4,78.3,313.2
1372,24922,3,1130,2,20230615,4,266.63,1066.52
1373,28090,8,1287,2,20230708,8,942.98,7543.84
1374,24686,6,1457,2,20230614,1,775.02,775.02
1375,27143,5,1161,2,20231126,4,428.07,1712.28
1376,22059,5,1379,2,20230105,2,720.47,1440.94
1377,21789,3,1086,2,20230818,6,58.06,348.36
1378,20016,6,1054,1,20230115,2,229.2,458.4
1379,24471,6,1287,4,20230807,1,274.99,274.99
1380,21827,6,1177,2,20230324,2,55.09,110.18
1381,25956,5,1348,2,20231205,9,745.87,6712.83
1382,20089,5,1007,1,20231129,3,336.25,1008.75
1383,24815,4,1320,3,20230623,8,621.86,4974.88
1384,22851,2,1312,1,20230903,4,475.53,1902.12
1385,22843,8,1246,4,20230916,2,114.19,228.38
1386,29117,5,1322,2,20230123,8,691.74,5533.92
1387,26543,6,1471,3,20231227,3,541.26,1623.78
1388,23195,2,1248,2,20231219,1,40.09,40.09
1389,26940,2,1228,3,20230601,9,533.52,4801.68
1390,23982,1,1050,2,20230529,3,649.79,1949.37
1391,25555,7,1096,2,20230121,5,837.18,4185.9
1392,27954,8,1091,2,20230317,6,416.41,2498.46
1393,24713,7,1494,3,20231017,8,745.0,5960.0
1394,23092,5,1263,3,20230709,6,567.57,3405.42
1395,26308,6,1290,2,20230331,8,370.9,2967.2
1396,27478,5,1095,2,20230328,6,942.55,5655.3
1397,28476,5,1087,4,20230423,5,623.83,3119.15
1398,24926,8,1287,2,20230122,7,814.17,5699.19
1399,29379,1,1119,3,20230929,4,742.13,2968.52
1400,22965,2,1490,2,20230726,5,943.62,4718.1
1401,24319,5,1399,1,20230830,4,675.38,2701.52
1402,27108,3,1499,2,20230621,3,764.19,2292.57
1403,23939,3,1181,4,20231203,5,74.25,371.25
1404,20044,8,1468,4,20230928,1,720.83,720.83
1405,21810,2,1397,2,20231128,4,378.59,1514.36
1406,24566,3,1222,1,20230924,6,280.96,1685.76
1407,29021,6,1310,2,20230720,3,207.45,622.35
1408,21909,8,1431,2,20230903,8,332.57,2660.56
1409,26364,6,1465,3,20230730,6,688.85,4133.1
1410,20691,5,1329,1,20230717,4,742.12,2968.48
1411,27910,3,1160,2,20231001,4,624.76,2499.04
1412,28339,5,1146,4,20231215,6,150.13,900.78
1413,21032,7,1111,3,20231003,2,664.52,1329.04
1414,21311,7,1380,2,20230711,7,300.95,2106.65
1415,28579,5,1402,1,20230423,1,61.97,61.97
1416,23121,1,1035,2,20230627,8,932.51,7460.08
1417,26781,7,1081,3,20230719,7,429.35,3005.45
1418,21859,1,1302,3,20230923,1,661.02,661.02
1419,25929,4,1196,3,20230129,3,40.78,122.34
1420,26792,4,1403,2,20231223,6,467.87,2807.22
1421,24675,3,1233,2,20230517,3,671.68,2015.04
1422,21170,8,1385,3,20230724,6,479.63,2877.78
1423,28681,3,1194,2,20230709,6,599.72,3598.32
1424,29374,3,1470,3,20230722,9,898.07,8082.63
1425,25308,6,1118,3,20230905,7,335.22,2346.54
1426,29822,4,1019,1,20230906,8,281.89,2255.12
1427,20287,4,1260,4,20230425,8,309.6,2476.8
1428,25953,1,1292,2,20231111,7,258.38,1808.66
1429,24282,2,1421,3,20230205,7,215.97,1511.79
1430,20129,6,1392,3,20230502,7,122.62,858.34
1431,26337,8,1225,4,20230904,7,53.77,376.39
1432,22363,5,1052,1,20230107,2,269.86,539.72
1433,28151,5,1427,1,20231103,4,893.67,3574.68
1434,28207,3,1341,4,20230219,4,710.05,2840.2
1435,27469,2,1363,2,20230530,5,324.76,1623.8
1436,20244,7,1279,2,20230820,5,733.4,3667.0
1437,23178,6,1201,3,20230515,9,416.06,3744.54
1438,25002,1,1119,2,20231222,2,727.3,1454.6
1439,28532,4,1493,2,20230218,8,987.79,7902.32
1440,23398,5,1214,2,20230529,7,117.08,819.56
1441,29099,1,1223,4,20230416,8,839.91,6719.28
1442,22654,8,1208,4,20230204,1,667.69,667.69
1443,27392,5,1369,1,20230222,1,774.43,774.43
1444,21371,8,1114,3,20230830,5,28.91,144.55
1445,27135,4,1208,4,20230408,2,639.27,1278.54
1446,20320,7,1013,4,20230228,3,768.46,2305.38
1447,24654,7,1008,3,20230725,6,835.65,5013.9
1448,25300,5,1039,2,20230422,4,732.47,2929.88
1449,26761,2,1449,3,20230525,2,468.49,936.98
1450,26854,7,1236,3,20231111,2,860.59,1721.18
1451,25505,3,1280,2,20230604,8,514.92,4119.36
1452,29323,8,1358,2,20230116,4,498.55,1994.2
1453,26553,5,1200,3,20231010,3,443.55,1330.65
1454,24042,4,1245,2,20230109,5,600.67,3003.35
1455,27498,3,1234,3,20230917,3,657.1,1971.3
1456,26636,7,1493,2,20230803,7,753.64,5275.48
1457,27362,2,1003,2,20231110,7,367.26,2570.82
1458,20011,6,1153,3,20230512,6,754.95,4529.7
1459,20194,1,1441,1,20230409,6,425.48,2552.88
1460,22537,4,1028,2,20230427,1,922.51,922.51
1461,22842,1,1108,2,20230219,6,74.48,446.88
1462,22229,2,1097,2,20231020,4,455.62,1822.48
1463,23009,3,1214,2,20230215,3,472.3,1416.9
1464,22077,4,1074,3,20230915,1,386.78,386.78
1465,23867,5,1145,1,20230101,8,320.19,2561.52
1466,24873,7,1127,3,20230911,2,20.85,41.7
1467,28635,5,1340,2,20230405,6,637.79,3826.74
1468,20297,5,1041,2,20230803,3,276.52,829.56
1469,25856,1,1355,3,20230419,8,155.8,1246.4
1470,29036,2,1040,2,20230430,8,882.39,7059.12
1471,21384,3,1033,4,20230705,5,493.82,2469.1
1472,29589,3,1016,2,20231125,7,846.88,5928.16
1473,22350,6,1152,4,20230319,9,678.7,6108.3
1474,21269,3,1485,4,20230419,8,686.25,5490.0
1475,24563,7,1116,4,20231104,6,833.01,4998.06
1476,26897,2,1361,2,20230429,8,109.21,873.68
1477,25593,7,1468,4,20230709,4,810.09,3240.36
1478,25543,1,1312,2,20231117,6,888.04,5328.24
1479,24683,6,1133,2,20230206,6,549.56,3297.36
1480,28713,4,1167,3,20231114,8,833.32,6666.56
1481,23809,3,1097,4,20231231,7,420.47,2943.29
1482,25807,8,1267,4,20231119,2,182.54,365.08
1483,24883,1,1236,2,20230201,7,34.72,243.04
1484,24155,7,1454,2,20230515,4,238.25,953.0
1485,24673,3,1393,2,20230814,1,245.32,245.32
1486,21409,4,1172,2,20231011,9,398.53,3586.77
1487,29886,7,1400,2,20230605,1,686.5,686.5
1488,25197,1,1409,1,20231129,7,648.58,4540.06
1489,27452,8,1468,3,20230514,4,223.33,893.32
1490,28718,4,1475,2,20230910,9,438.75,3948.75
1491,22172,5,1189,2,20230724,4,413.07,1652.28
1492,20279,4,1121,2,20230312,6,579.34,3476.04
1493,23977,3,1045,3,20230928,4,395.23,1580.92
1494,22669,4,1063,1,20230826,5,580.99,2904.95
1495,27825,6,1129,2,20230515,4,408.71,1634.84
1496,29943,2,1309,2,20231104,4,487.71,1950.84
1497,23981,4,1362,1,20231105,7,968.48,6779.36
1498,25247,8,1306,1,20231103,1,120.52,120.52
1499,24427,3,1180,3,20231005,5,315.27,1576.35
1500,29900,1,1028,1,20230908,7,624.99,4374.93
1501,27189,7,1148,2,20230702,2,931.82,1863.64
1502,24535,1,1266,2,20230904,3,402.96,1208.88
1503,22776,5,1295,2,20230420,3,381.89,1145.67
1504,29311,4,1010,1,20230613,7,936.44,6555.08
1505,28044,2,1231,2,20230923,4,128.21,512.84
1506,24218,2,1226,3,20230203,3,852.92,2558.76
1507,29615,8,1309,2,20230917,2,551.32,1102.64
1508,25060,3,1097,2,20230124,8,345.68,2765.44
1509,25581,5,1110,3,20230705,1,308.58,308.58
1510,22014,8,1151,2,20230727,5,945.6,4728.0
1511,23789,8,1245,3,20230919,1,570.65,570.65
1512,29103,6,1405,1,20230702,7,843.55,5904.85
1513,27148,5,1068,2,20230901,7,529.34,3705.38
1514,27766,7,1311,2,20230206,2,344.28,688.56
1515,22364,2,1288,2,20231206,8,323.72,2589.76
1516,23629,6,1249,3,20230529,9,344.02,3096.18
1517,25919,1,1035,3,20230809,6,56.03,336.18
1518,25675,8,1238,2,20231026,3,597.93,1793.79
1519,28872,8,1147,2,20230928,5,810.3,4051.5
1520,26638,2,1466,4,20230718,1,96.16,96.16
1521,20609,7,1243,2,20230907,9,948.46,8536.14
1522,27940,2,1490,3,20230221,6,812.91,4877.46
1523,20371,6,1445,3,20230310,3,514.97,1544.91
1524,26998,3,1364,2,20230221,4,530.29,2121.16
1525,26911,4,1481,3,20231124,1,813.6,813.6
1526,22253,2,1153,2,20231025,1,703.7,703.7
1527,24942,5,1449,2,20231122,7,923.45,6464.15
1528,20864,8,1072,2,20230515,8,325.13,2601.04
1529,21268,2,1200,3,20230611,4,790.8,3163.2
1530,27454,5,1295,3,20230716,3,175.43,526.29
1531,28976,8,1016,4,20230916,5,840.03,4200.15
1532,24571,3,1128,2,20230709,9,368.61,3317.49
1533,25229,4,1216,2,20230327,8,929.52,7436.16
1534,22237,5,1060,2,20230428,2,702.56,1405.12
1535,24054,7,1426,3,20230328,8,820.94,6567.52
1536,20935,5,1103,3,20230125,4,793.27,3173.08
1537,26394,3,1041,2,20230215,7,284.28,1989.96
1538,20325,6,1038,2,20230116,2,288.76,577.52
1539,29726,6,1290,4,20230904,8,885.84,7086.72
1540,27774,6,1130,2,20230101,9,627.39,5646.51
1541,23861,6,1497,2,20230214,1,131.48,131.48
1542,21985,1,1228,3,20230428,8,440.63,3525.04
1543,24932,4,1107,2,20230823,8,33.94,271.52
1544,24603,1,1171,2,20230413,7,531.13,3717.91
1545,22778,3,1434,2,20230909,2,816.64,1633.28
